run_id,checkin_date,checkout_date,nights,days_from_now,guests,position,page,room_id,url,title,room_type,bedrooms,beds,bathrooms,guests_capacity,price,rating_overall,rating_accuracy,rating_cleanliness,rating_checkin,rating_communication,rating_location,rating_value,reviews_count,host_id,host_name,is_superhost,is_guest_favorite,top_percent,badges,instant_book,cancellation_policy,has_pool,has_gym,has_parking,amenities_count,min_nights,max_nights
10J-3N,2026-01-17,2026-01-20,3,10,2,191,11,1447713728372998599,https://www.airbnb.com/rooms/1447713728372998599,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,518",4.83,4.83,4.67,5,5,4.67,4.33,6,484304450,Hosted by ARAAR Homes,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,192,11,1589838522066001588,https://www.airbnb.com/rooms/1589838522066001588,Apartment in Dubai,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,054",0,0,0,0,0,0,0,0,4238705,Hosted by Kensington Homes,True,False,,Superhost,False,,False,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,193,11,1252047439231951347,https://www.airbnb.com/rooms/1252047439231951347,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,4,"ﺩ.ﺇ1,698",4.55,4.45,4.45,4.36,4.64,4.82,4.45,11,512008772,Hosted by Royalton Holiday Homes,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,194,11,1395515718647228306,https://www.airbnb.com/rooms/1395515718647228306,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,588",4.77,4.85,4.92,4.92,5,4.77,4.85,13,661270704,Hosted by Khushdeep,True,False,,Superhost,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,195,11,1373717409283484257,https://www.airbnb.com/rooms/1373717409283484257,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ1,720",4.7,4.8,4.8,4.6,4.7,4.9,4.2,10,367604156,Hosted by Ivan,False,False,,,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,196,11,1268696631217267453,https://www.airbnb.com/rooms/1268696631217267453,Apartment in Burj Khalifa,ENTIRE_HOME,,2,1,2,"ﺩ.ﺇ1,668",5,5,4.83,5,5,5,4.67,6,563186380,Hosted by Mystic,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,197,11,1552684592538908969,https://www.airbnb.com/rooms/1552684592538908969,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ3,901",5,5,5,5,5,5,5,4,552222716,Hosted by Namuve,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,198,11,1591984504970514512,https://www.airbnb.com/rooms/1591984504970514512,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ2,900",0,0,0,0,0,0,0,0,726425974,Hosted by Jenny,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,199,12,1035397796155283694,https://www.airbnb.com/rooms/1035397796155283694,Apartment in Dubai,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ2,390",4.97,4.89,4.95,4.86,4.95,4.86,4.78,37,547962315,Hosted by Aparts.Ae,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,200,12,1574531134757605921,https://www.airbnb.com/rooms/1574531134757605921,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,552",5,5,5,5,5,5,5,1,82995998,Hosted by Bespoke,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,201,12,1507068898524408605,https://www.airbnb.com/rooms/1507068898524408605,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,3,"ﺩ.ﺇ1,506",4.5,5,5,5,5,4.5,5,2,718253575,Hosted by GuestReady,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,202,12,1588327129900537605,https://www.airbnb.com/rooms/1588327129900537605,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,069",5,5,5,5,5,5,5,1,736954339,Hosted by Velare,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,203,12,1268696631217267453,https://www.airbnb.com/rooms/1268696631217267453,Apartment in Burj Khalifa,ENTIRE_HOME,,2,1,2,"ﺩ.ﺇ1,668",5,5,4.83,5,5,5,4.67,6,563186380,Hosted by Mystic,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,204,12,1278789466239065042,https://www.airbnb.com/rooms/1278789466239065042,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,4,"ﺩ.ﺇ2,231",5,5,5,5,4.83,5,4.83,6,659679223,Hosted by Sunset Serenity,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,205,12,1501250181335558412,https://www.airbnb.com/rooms/1501250181335558412,Apartment in Burj Khalifa,ENTIRE_HOME,2,4,2,6,"ﺩ.ﺇ6,700",5,5,5,5,5,5,4.93,15,716792993,Hosted by StayComfy Holiday Homes,False,True,10,Guest Favorite | Top 10%,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,206,12,892577467324993243,https://www.airbnb.com/rooms/892577467324993243,Apartment in Dubai,ENTIRE_HOME,1,1,1,4,"ﺩ.ﺇ1,284",4.96,4.96,4.98,4.92,4.95,4.93,4.91,95,515002069,Hosted by Mohammad,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,207,12,1209844839385360337,https://www.airbnb.com/rooms/1209844839385360337,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,126",4.97,4.99,4.99,4.97,5,4.99,4.93,73,38632309,Hosted by Mohammed,True,True,10,Superhost | Guest Favorite | Top 10%,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,208,12,1587088584109138628,https://www.airbnb.com/rooms/1587088584109138628,Apartment in Dubai,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ1,712",0,0,0,0,0,0,0,0,242523215,Hosted by Valeria,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,209,12,1365208055310388792,https://www.airbnb.com/rooms/1365208055310388792,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ3,237",4.95,4.97,4.82,4.95,5,5,4.84,38,669428513,Hosted by Vishal,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,210,12,1312188118954393380,https://www.airbnb.com/rooms/1312188118954393380,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,853",4.94,4.97,5,5,5,4.97,4.94,33,583250459,Hosted by Sukoon Stays,True,True,10,Superhost | Guest Favorite | Top 10%,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,211,12,1480377596057973430,https://www.airbnb.com/rooms/1480377596057973430,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,199",4.64,5,4.64,4.82,4.64,4.82,4.64,11,541191025,Hosted by Elite,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,212,12,1527047609851871021,https://www.airbnb.com/rooms/1527047609851871021,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,865",5,5,5,5,5,5,5,9,722882645,Hosted by Loft Skyline,False,True,,Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,213,12,1122269094046854541,https://www.airbnb.com/rooms/1122269094046854541,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,616",4.75,4.75,4.68,4.82,4.86,4.64,4.71,28,569359896,Hosted by GuestReady,True,False,,Superhost,False,,False,False,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,214,12,1565721117790628911,https://www.airbnb.com/rooms/1565721117790628911,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,350",5,5,5,5,5,5,5,3,690755676,Hosted by LiveWell Stays,True,False,,Superhost,False,,True,True,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,215,12,1546318434250759681,https://www.airbnb.com/rooms/1546318434250759681,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,471",4.75,4.75,4.75,4,4.75,4.75,4.5,4,561833700,Hosted by Farwell & Gervase,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,216,12,1553579955489921482,https://www.airbnb.com/rooms/1553579955489921482,Apartment in Dubai,ENTIRE_HOME,1,1,1,4,"ﺩ.ﺇ3,336",4.67,5,5,3.67,5,5,4.67,3,666768899,Hosted by Wise Stay Vacation Homes Rental,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,217,13,1572438133605508816,https://www.airbnb.com/rooms/1572438133605508816,Apartment in Dubai,ENTIRE_HOME,,2,1,4,"ﺩ.ﺇ2,372",5,5,5,5,5,5,5,3,656289735,Hosted by Elie,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,218,13,1383879546744791938,https://www.airbnb.com/rooms/1383879546744791938,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,919",5,5,5,4.9,5,4.7,4.8,10,657023410,Hosted by The Costa Collection,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,219,13,1505462351693939428,https://www.airbnb.com/rooms/1505462351693939428,Apartment in Downtown Dubai - Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,105",4.67,4.67,4.58,4.5,4.67,4.67,4.67,12,538082655,Hosted by Ahmed,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,220,13,1035421681558969833,https://www.airbnb.com/rooms/1035421681558969833,Apartment in Dubai,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ2,633",4.94,4.99,4.99,4.9,4.93,4.97,4.86,71,547962315,Hosted by Aparts.Ae,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,221,13,1481687590637986441,https://www.airbnb.com/rooms/1481687590637986441,Apartment in Dubai,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,077",4.89,4.67,5,5,5,4.56,4.89,9,488122099,Hosted by Settler,True,False,,Superhost,False,,False,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,222,13,1235512623195125216,https://www.airbnb.com/rooms/1235512623195125216,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ3,912",4.86,4.86,5,4.9,4.81,5,4.86,21,30450757,Hosted by Carpe Diem Lifestyle,False,True,,Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,223,13,598262989737326174,https://www.airbnb.com/rooms/598262989737326174,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,785",4.77,4.9,4.9,4.81,4.98,4.92,4.71,52,421679849,Hosted by Paul,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,224,13,1555825829057578895,https://www.airbnb.com/rooms/1555825829057578895,Condo in Dubai,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ2,464",4.69,5,4.92,4.62,4.69,5,4.77,13,729505831,Hosted by Sreejit,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,225,13,1141906466180329597,https://www.airbnb.com/rooms/1141906466180329597,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,255",4.84,4.89,4.95,4.58,4.74,4.95,4.58,19,421679849,Hosted by Paul,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,226,13,1420318808973992824,https://www.airbnb.com/rooms/1420318808973992824,Apartment in Dubai,ENTIRE_HOME,1,,1,2,"ﺩ.ﺇ2,578",4.33,4.33,5,4.33,4.33,5,4.33,3,694543942,Hosted by Neyazi Homes,True,False,,Superhost,False,,True,False,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,227,13,1425367873603588316,https://www.airbnb.com/rooms/1425367873603588316,Apartment in Dubai,ENTIRE_HOME,2,3,2,4,"ﺩ.ﺇ3,056",4.87,4.93,4.93,4.93,4.93,5,4.8,15,661270704,Hosted by Khushdeep,True,True,,Superhost | Guest Favorite,False,,True,True,True,8,,
10J-3N,2026-01-17,2026-01-20,3,10,2,228,13,1473228805647980303,https://www.airbnb.com/rooms/1473228805647980303,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ3,185",5,4.88,5,5,4.88,4.88,4.88,8,478528859,Hosted by Frank,False,True,,Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,229,13,1372504354568995351,https://www.airbnb.com/rooms/1372504354568995351,Apartment in Dubai,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ3,318",4.86,4.82,4.86,4.82,4.86,4.89,4.86,28,669428513,Hosted by Vishal,True,True,,Superhost | Guest Favorite,False,,True,False,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,230,13,1546318495882223574,https://www.airbnb.com/rooms/1546318495882223574,Apartment in Dubai,ENTIRE_HOME,2,2,2,5,"ﺩ.ﺇ3,775",5,5,5,4.8,5,5,5,5,672879529,Hosted by Enrica,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,231,13,1500008522511666538,https://www.airbnb.com/rooms/1500008522511666538,Apartment in Dubai,ENTIRE_HOME,1,,1,2,"ﺩ.ﺇ2,230",5,5,5,5,5,5,4.75,4,224960764,Hosted by Azure Vacation Homes Rental LLC,False,False,,,False,,True,True,True,9,,
10J-3N,2026-01-17,2026-01-20,3,10,2,232,13,1588670492128360652,https://www.airbnb.com/rooms/1588670492128360652,Home in Dubai,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ1,065",0,0,0,0,0,0,0,0,291760597,Hosted by Shahzin,True,False,,Superhost,False,,False,False,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,233,13,1004874227187191158,https://www.airbnb.com/rooms/1004874227187191158,Apartment in Dubai,ENTIRE_HOME,1,1,1,4,"ﺩ.ﺇ2,152",4.96,4.96,4.93,4.96,4.99,4.98,4.88,96,438406911,Hosted by Vadim,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,234,13,1432547178992008657,https://www.airbnb.com/rooms/1432547178992008657,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,619",5,5,5,5,5,4.75,4.75,4,508956504,Hosted by Julia - KeyRock Holiday Homes,False,False,,,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,235,14,1566773754366447191,https://www.airbnb.com/rooms/1566773754366447191,Apartment in Dubai,ENTIRE_HOME,2,2,2,6,"ﺩ.ﺇ3,835",5,5,5,5,5,5,5,1,722196689,Hosted by Ameer,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,236,14,1572438133605508816,https://www.airbnb.com/rooms/1572438133605508816,Apartment in Dubai,ENTIRE_HOME,,2,1,4,"ﺩ.ﺇ2,372",5,5,5,5,5,5,5,3,656289735,Hosted by Elie,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,237,14,1310698582958282440,https://www.airbnb.com/rooms/1310698582958282440,Apartment in Trade Centre 2,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,376",5,5,4.92,5,5,5,5,12,531765107,Hosted by Andrei,False,True,10,Guest Favorite | Top 10%,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,238,14,1527688066122113228,https://www.airbnb.com/rooms/1527688066122113228,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ5,797",5,5,5,5,5,5,5,7,468563133,Hosted by Mark Abrahams - Nomad City,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,239,14,1436984341940154766,https://www.airbnb.com/rooms/1436984341940154766,Apartment in Burj Khalifa,ENTIRE_HOME,,2,1,3,"ﺩ.ﺇ2,099",4.77,4.62,4.69,5,4.92,4.92,4.85,13,400274903,Hosted by Taimur Azhar,True,False,,Superhost,False,,False,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,240,14,1479492967792129164,https://www.airbnb.com/rooms/1479492967792129164,Apartment in Burj Khalifa,ENTIRE_HOME,2,,2,4,"ﺩ.ﺇ3,340",4.89,4.89,4.89,4.89,5,5,4.67,9,694543942,Hosted by Neyazi Homes,True,False,,Superhost,False,,True,True,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,241,14,1230960542054722330,https://www.airbnb.com/rooms/1230960542054722330,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,237",5,4.91,4.95,4.95,5,5,4.82,22,597059349,Hosted by Patricia,True,True,,Superhost | Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,242,14,1563124917363766719,https://www.airbnb.com/rooms/1563124917363766719,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ6,049",5,5,5,5,5,5,5,4,468563133,Hosted by Mark Abrahams - Nomad City,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,243,14,1387789698421926828,https://www.airbnb.com/rooms/1387789698421926828,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ2,140",4.92,4.96,4.92,5,5,4.96,4.71,24,590570378,Hosted by Vansh,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,244,14,573479579509458325,https://www.airbnb.com/rooms/573479579509458325,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,555",4.92,5,4.88,4.71,5,5,4.83,24,421679849,Hosted by Paul,False,True,,Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,245,14,1462466814180786669,https://www.airbnb.com/rooms/1462466814180786669,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,846",5,5,5,4.83,4.92,4.83,4.83,12,440541438,Hosted by Daria,True,True,,Superhost | Guest Favorite,False,,True,True,True,8,,
10J-3N,2026-01-17,2026-01-20,3,10,2,246,14,1183964112529669754,https://www.airbnb.com/rooms/1183964112529669754,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ2,232",4.9,4.92,4.88,5,4.98,4.94,4.9,49,23907075,Hosted by First Class,True,True,,Superhost | Guest Favorite,False,,False,True,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,247,14,874479414601961714,https://www.airbnb.com/rooms/874479414601961714,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,185",4.83,4.74,4.78,4.91,4.78,4.91,4.39,23,478354960,Hosted by Martina,False,False,,,False,,True,False,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,248,14,1363602353033307680,https://www.airbnb.com/rooms/1363602353033307680,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ3,065",5,4.96,5,4.96,4.87,4.96,4.96,23,176328847,Hosted by LUX Holiday Home,True,True,10,Superhost | Guest Favorite | Top 10%,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,249,14,1537747421178854968,https://www.airbnb.com/rooms/1537747421178854968,Apartment in Dubai,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,556",4.88,4.94,5,4.76,4.94,4.94,4.76,17,685927342,Hosted by Folgore Vacation Homes,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,250,14,961500331982475192,https://www.airbnb.com/rooms/961500331982475192,Apartment in Burj Khalifa,ENTIRE_HOME,2,2,2,6,"ﺩ.ﺇ5,471",4.94,4.96,4.88,4.95,4.99,5,4.91,104,143940640,Hosted by Faraz,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,251,14,1235512623195125216,https://www.airbnb.com/rooms/1235512623195125216,Apartment in Burj Khalifa,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ3,912",4.86,4.86,5,4.9,4.81,5,4.86,21,30450757,Hosted by Carpe Diem Lifestyle,False,True,,Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,252,14,1551465675184197330,https://www.airbnb.com/rooms/1551465675184197330,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,590",5,5,5,5,5,5,5,1,722773754,Hosted by Wavescation Holiday Homes,False,False,,,False,,False,False,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,253,15,1302768632055237950,https://www.airbnb.com/rooms/1302768632055237950,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,306",4.74,4.87,4.84,4.74,4.97,4.77,4.68,31,580116400,Hosted by Emerald Edin Stay,True,False,,Superhost,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,254,15,1527688066122113228,https://www.airbnb.com/rooms/1527688066122113228,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ5,797",5,5,5,5,5,5,5,7,468563133,Hosted by Mark Abrahams - Nomad City,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,255,15,1546318495882223574,https://www.airbnb.com/rooms/1546318495882223574,Apartment in Dubai,ENTIRE_HOME,2,2,2,5,"ﺩ.ﺇ3,775",5,5,5,4.8,5,5,5,5,672879529,Hosted by Enrica,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,256,15,1436984341940154766,https://www.airbnb.com/rooms/1436984341940154766,Apartment in Burj Khalifa,ENTIRE_HOME,,2,1,3,"ﺩ.ﺇ2,099",4.77,4.62,4.69,5,4.92,4.92,4.85,13,400274903,Hosted by Taimur Azhar,True,False,,Superhost,False,,False,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,257,15,1566773754366447191,https://www.airbnb.com/rooms/1566773754366447191,Apartment in Dubai,ENTIRE_HOME,2,2,2,6,"ﺩ.ﺇ3,835",5,5,5,5,5,5,5,1,722196689,Hosted by Ameer,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,258,15,1035421681558969833,https://www.airbnb.com/rooms/1035421681558969833,Apartment in Dubai,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ2,633",4.94,4.99,4.99,4.9,4.93,4.97,4.86,71,547962315,Hosted by Aparts.Ae,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,259,15,1479492967792129164,https://www.airbnb.com/rooms/1479492967792129164,Apartment in Burj Khalifa,ENTIRE_HOME,2,,2,4,"ﺩ.ﺇ3,340",4.89,4.89,4.89,4.89,5,5,4.67,9,694543942,Hosted by Neyazi Homes,True,False,,Superhost,False,,True,True,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,260,15,1563124917363766719,https://www.airbnb.com/rooms/1563124917363766719,Apartment in Dubai,ENTIRE_HOME,2,2,2,4,"ﺩ.ﺇ6,049",5,5,5,5,5,5,5,4,468563133,Hosted by Mark Abrahams - Nomad City,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,261,15,1310698582958282440,https://www.airbnb.com/rooms/1310698582958282440,Apartment in Trade Centre 2,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,376",5,5,4.92,5,5,5,5,12,531765107,Hosted by Andrei,False,True,10,Guest Favorite | Top 10%,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,262,15,1576740884473800758,https://www.airbnb.com/rooms/1576740884473800758,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,548",0,0,0,0,0,0,0,0,473943361,Hosted by EasyGo,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,263,15,911686773895779242,https://www.airbnb.com/rooms/911686773895779242,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ2,049",4.9,4.92,4.98,4.9,4.94,4.77,4.81,62,384776594,Hosted by Saman,True,False,,Superhost,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,264,15,1537747421178854968,https://www.airbnb.com/rooms/1537747421178854968,Apartment in Dubai,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,556",4.88,4.94,5,4.76,4.94,4.94,4.76,17,685927342,Hosted by Folgore Vacation Homes,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,265,15,874479414601961714,https://www.airbnb.com/rooms/874479414601961714,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,185",4.83,4.74,4.78,4.91,4.78,4.91,4.39,23,478354960,Hosted by Martina,False,False,,,False,,True,False,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,266,15,573479579509458325,https://www.airbnb.com/rooms/573479579509458325,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,555",4.92,5,4.88,4.71,5,5,4.83,24,421679849,Hosted by Paul,False,True,,Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,267,15,1462466814180786669,https://www.airbnb.com/rooms/1462466814180786669,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,846",5,5,5,4.83,4.92,4.83,4.83,12,440541438,Hosted by Daria,True,True,,Superhost | Guest Favorite,False,,True,True,True,8,,
10J-3N,2026-01-17,2026-01-20,3,10,2,268,15,1397580709829968163,https://www.airbnb.com/rooms/1397580709829968163,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,4,"ﺩ.ﺇ2,542",4.71,4.62,4.86,4.57,4.76,4.9,4.71,21,686756004,Hosted by Bella Casa,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,269,15,1533998478393527470,https://www.airbnb.com/rooms/1533998478393527470,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,647",5,5,5,5,5,5,5,1,658579999,Hosted by Luxora Elite,False,False,,,False,,True,True,True,12,,
